Usage_ID,Account,TS_UTC,Service,SKU,Usage_seconds,Cost_INR,Region,Ticket_ID
U7524,ACCT-001,2026-08-02 20:49:00+00:00,Database,VM-STD-4,14686.8,15108.35,eu-west-1,T-53
U7526,ACCT-003,2026-06-10 01:17:08+00:00,Networking,VM-STD-4,29209.8,26631.96,ap-south-1,T-165
U7528,ACCT-001,2026-10-30 05:55:21+00:00,Storage,VM-STD-4,1004039.9999999999,29291.36,us-east-1,T-61
U7545,ACCT-002,2026-03-01 09:31:00+00:00,AI,VM-STD-4,40824.0,0.0,eu-west-1,T-139
U7550,ACCT-003,2026-07-07 22:21:00+00:00,Storage,VM-STD-4,14411.4,0.0,us-east-1,T-128
U7560,ACCT-001,2026-08-26 12:54:00+00:00,Storage,DB-GP-2,29124.0,81632.39,us-east-1,T-47
U7565,ACCT-001,2026-03-15 16:30:00+00:00,Storage,VM-STD-4,1339200.0,0.0,us-east-1,T-85
U7577,ACCT-001,2026-08-19 01:57:00+00:00,Storage,DB-GP-2,387.59,0.0,us-east-1,T-174
U7581,ACCT-003,2026-01-07 04:20:00+00:00,Networking,DB-GP-2,107.88,0.0,eu-west-1,T-20
U7588,ACCT-001,2026-05-01 23:30:00+00:00,AI,DB-GP-2,1194588.0,0.0,eu-west-1,T-92
U7589,ACCT-002,2026-07-03 02:17:00+00:00,Database,VM-STD-4,25555.2,0.0,us-east-1,T-142
U7618,ACCT-001,2026-02-01 12:02:04+00:00,Networking,DB-GP-2,20719.8,0.0,ap-south-1,T-169
U7619,ACCT-001,2026-06-24 00:33:44+00:00,Storage,DB-GP-2,179172.0,2920.47,ap-south-1,T-76
U7620,ACCT-002,2026-02-12 23:45:50+00:00,Storage,DB-GP-2,185.48,6136.35,ap-south-1,T-25
U7631,ACCT-003,2026-04-04 11:43:00+00:00,Database,VM-STD-4,202.99,0.0,eu-west-1,T-198
U7649,ACCT-001,2026-11-13 22:24:00+00:00,Database,VM-STD-4,64.39,6915.66,eu-west-1,T-169
U7656,ACCT-002,2026-06-05 10:25:00+00:00,Database,DB-GP-2,1684656.0,39541.62,ap-south-1,T-66
U7658,ACCT-003,2026-04-25 03:22:56+00:00,Database,DB-GP-2,538416.0,0.0,eu-west-1,T-151
U7660,ACCT-001,2026-08-02 22:54:37+00:00,AI,VM-STD-4,7832.4,1869.85,ap-south-1,T-154
U7666,ACCT-002,2026-04-11 02:53:56+00:00,AI,VM-STD-4,277236.0,10537.77,us-east-1,T-136
U7667,ACCT-003,2026-05-08 11:56:12+00:00,AI,DB-GP-2,286.23,0.0,us-east-1,T-25
U7672,ACCT-003,2026-12-01 03:52:32+00:00,Compute,VM-STD-4,777564.0,19902.91,us-east-1,T-142
U7673,ACCT-002,2026-10-30 03:38:23+00:00,Compute,DB-GP-2,232812.0,0.0,us-east-1,T-108
U7674,ACCT-001,2026-08-04 21:22:11+00:00,Networking,DB-GP-2,378.48,0.0,us-east-1,T-21
U7678,ACCT-001,2026-03-26 10:16:52+00:00,Storage,VM-STD-4,12816.6,0.0,eu-west-1,T-20
U7683,ACCT-001,2026-05-12 06:57:50+00:00,Database,DB-GP-2,172.62,0.0,us-east-1,T-132
U7685,ACCT-002,2026-02-11 22:15:00+00:00,Storage,VM-STD-4,305.64,32873.48,us-east-1,T-130
U7686,ACCT-001,2026-06-30 04:29:00+00:00,Networking,VM-STD-4,11470.199999999999,4872.51,us-east-1,T-187
U7699,ACCT-003,2026-01-27 17:09:05+00:00,Database,DB-GP-2,15745.800000000001,0.0,eu-west-1,T-163
U7704,ACCT-002,2026-04-27 22:34:48+00:00,Database,DB-GP-2,281232.0,0.0,eu-west-1,T-199
U7708,ACCT-001,2026-05-16 11:44:46+00:00,Storage,VM-STD-4,28339.8,0.0,us-east-1,T-16
U7714,ACCT-002,2026-04-18 13:09:00+00:00,Compute,DB-GP-2,5229.599999999999,10661.82,us-east-1,T-21
U7715,ACCT-001,2026-04-03 05:58:46+00:00,Storage,VM-STD-4,26871.600000000002,0.0,us-east-1,T-35
U7718,ACCT-001,2026-03-18 03:21:52+00:00,Compute,VM-STD-4,270288.0,0.0,us-east-1,T-188
U7719,ACCT-002,2026-06-01 02:53:00+00:00,AI,VM-STD-4,1616724.0,44405.16,us-east-1,T-198
U7723,ACCT-001,2026-08-12 13:34:13+00:00,AI,VM-STD-4,14251.8,31598.31,us-east-1,T-126
U7724,ACCT-003,2026-11-25 09:37:00+00:00,Networking,VM-STD-4,90.9,7805.37,us-east-1,T-95
U7729,ACCT-003,2026-11-08 10:59:02+00:00,Compute,VM-STD-4,19120.2,26623.76,ap-south-1,T-109
U7731,ACCT-002,2026-04-02 12:17:00+00:00,AI,VM-STD-4,200232.0,1514.27,eu-west-1,T-190
U7740,ACCT-002,2026-06-19 17:25:00+00:00,Compute,VM-STD-4,1604736.0,50506.19,ap-south-1,T-75
U7743,ACCT-001,2026-07-03 18:13:48+00:00,Networking,DB-GP-2,16222.8,0.0,eu-west-1,T-185
U7744,ACCT-002,2026-08-25 00:10:38+00:00,AI,DB-GP-2,29713.2,0.0,eu-west-1,T-21
U7745,ACCT-001,2026-06-21 14:47:00+00:00,Networking,VM-STD-4,921.0,854.01,us-east-1,T-172
U7746,ACCT-001,2026-03-16 03:18:39+00:00,AI,DB-GP-2,748836.0,0.0,us-east-1,T-175
U7750,ACCT-001,2026-01-03 04:14:00+00:00,Database,DB-GP-2,57.98,0.0,us-east-1,T-71
U7753,ACCT-003,2026-11-07 00:55:00+00:00,AI,VM-STD-4,10222.8,0.0,us-east-1,T-146
U7754,ACCT-001,2026-08-06 11:13:33+00:00,Storage,DB-GP-2,73152.0,305.28,eu-west-1,T-18
U7756,ACCT-002,2026-03-16 01:34:00+00:00,AI,DB-GP-2,1254888.0,46800.34,us-east-1,T-163
U7760,ACCT-001,2026-04-28 05:47:00+00:00,AI,VM-STD-4,85644.0,0.0,eu-west-1,T-183
U7767,ACCT-001,2026-09-26 20:48:00+00:00,Storage,DB-GP-2,187.49,17444.42,ap-south-1,T-136
U7777,ACCT-001,2026-10-20 19:08:21+00:00,Compute,DB-GP-2,222156.0,0.0,us-east-1,T-137
U7780,ACCT-002,2026-04-07 08:39:00+00:00,Storage,DB-GP-2,14891.4,0.0,ap-south-1,T-157
U7793,ACCT-001,2026-09-28 17:35:29+00:00,Networking,DB-GP-2,126396.0,1419.06,us-east-1,T-182
U7803,ACCT-002,2026-01-04 02:56:00+00:00,Networking,VM-STD-4,9782.4,15802.69,us-east-1,T-68
U7808,ACCT-003,2026-06-23 12:26:18+00:00,Networking,DB-GP-2,357.09,32610.84,us-east-1,T-187
U7813,ACCT-003,2026-06-19 02:31:21+00:00,Database,DB-GP-2,666216.0,0.0,us-east-1,T-37
U7818,ACCT-001,2026-06-17 20:22:03+00:00,AI,DB-GP-2,1429848.0,0.0,us-east-1,T-196
U7822,ACCT-001,2026-01-14 21:18:40+00:00,Compute,DB-GP-2,10947.0,20319.16,us-east-1,T-39
U7827,ACCT-002,2026-07-07 11:44:00+00:00,Storage,DB-GP-2,105.17,0.0,us-east-1,T-163
U7830,ACCT-001,2026-07-18 07:57:40+00:00,Compute,VM-STD-4,450.0,8696.26,ap-south-1,T-7
U7833,ACCT-001,2026-08-17 17:56:40+00:00,Database,DB-GP-2,49.99,0.0,us-east-1,T-29
U7835,ACCT-003,2026-05-31 20:34:00+00:00,AI,VM-STD-4,2275.8,0.0,eu-west-1,T-159
U7836,ACCT-002,2026-09-02 16:05:00+00:00,Database,VM-STD-4,1325196.0,0.0,eu-west-1,T-82
U7849,ACCT-002,2026-05-05 04:53:00+00:00,Networking,VM-STD-4,977292.0000000001,20613.7,eu-west-1,T-154
U7859,ACCT-002,2026-06-22 09:08:46+00:00,Networking,DB-GP-2,90.03,9634.54,us-east-1,T-111
U7862,ACCT-003,2026-04-27 20:44:25+00:00,Storage,DB-GP-2,257472.0,0.0,us-east-1,T-3
U7866,ACCT-001,2026-10-25 11:46:12+00:00,Database,VM-STD-4,4251.6,7022.64,eu-west-1,T-75
U7869,ACCT-002,2026-01-07 16:23:00+00:00,Networking,DB-GP-2,15238.8,0.0,ap-south-1,T-98
U7872,ACCT-002,2026-04-24 17:41:00+00:00,Networking,DB-GP-2,97.23,3203.53,us-east-1,T-149
U7875,ACCT-002,2026-11-14 04:12:00+00:00,AI,DB-GP-2,28739.4,0.0,us-east-1,T-128
U7880,ACCT-001,2026-11-14 23:22:00+00:00,AI,DB-GP-2,28570.8,51914.44,ap-south-1,T-146
U7882,ACCT-003,2026-11-09 14:21:17+00:00,Compute,DB-GP-2,1220256.0,23778.26,us-east-1,T-149
U7896,ACCT-002,2026-08-14 17:15:49+00:00,AI,VM-STD-4,4392.599999999999,0.0,eu-west-1,T-78
U7898,ACCT-002,2026-11-20 07:16:29+00:00,AI,DB-GP-2,5363.4,10973.34,us-east-1,T-102
U7899,ACCT-001,2026-01-30 08:51:06+00:00,Storage,VM-STD-4,262.1,0.0,ap-south-1,T-170
U7902,ACCT-003,2026-05-17 21:50:18+00:00,Compute,VM-STD-4,26645.399999999998,6435.82,eu-west-1,T-186
U7905,ACCT-001,2026-01-23 14:32:00+00:00,Networking,VM-STD-4,11042.4,0.0,eu-west-1,T-178
U7906,ACCT-003,2026-05-30 13:53:00+00:00,Compute,DB-GP-2,930060.0000000001,0.0,us-east-1,T-159
U7908,ACCT-001,2026-11-23 01:59:00+00:00,Networking,VM-STD-4,28078.2,0.0,eu-west-1,T-64
U7913,ACCT-003,2026-07-20 13:41:22+00:00,Storage,VM-STD-4,247.05,29409.7,eu-west-1,T-24
U7920,ACCT-001,2026-02-09 08:45:00+00:00,Compute,VM-STD-4,1697724.0,35882.94,eu-west-1,T-109
U7938,ACCT-003,2026-01-15 05:57:00+00:00,Storage,DB-GP-2,12323.4,25857.06,us-east-1,T-130
U7943,ACCT-002,2026-10-18 12:11:00+00:00,Networking,DB-GP-2,312.4,0.0,us-east-1,T-197
U7946,ACCT-003,2026-06-18 18:42:00+00:00,Storage,DB-GP-2,488232.0,0.0,eu-west-1,T-90
U7963,ACCT-001,2026-06-04 18:45:51+00:00,Compute,DB-GP-2,1043532.0,47394.45,ap-south-1,T-18
U7966,ACCT-001,2026-07-18 19:56:00+00:00,Networking,DB-GP-2,1120644.0,48009.19,eu-west-1,T-106
U7969,ACCT-003,2026-07-18 07:29:15+00:00,Compute,VM-STD-4,11.44,0.0,us-east-1,T-10
U7972,ACCT-003,2026-12-13 07:05:31+00:00,Storage,DB-GP-2,6990.6,16507.87,ap-south-1,T-170
U7975,ACCT-003,2026-08-12 07:20:57+00:00,Compute,VM-STD-4,387.39,62230.04,eu-west-1,T-179
U7977,ACCT-001,2026-11-14 07:51:50+00:00,AI,VM-STD-4,29608.800000000003,76097.3,eu-west-1,T-150
U7978,ACCT-002,2026-09-14 18:11:42+00:00,Compute,DB-GP-2,84420.0,1401.45,ap-south-1,T-160
U7979,ACCT-003,2026-03-28 18:19:41+00:00,Storage,DB-GP-2,28197.6,0.0,eu-west-1,T-146
U7982,ACCT-002,2026-01-16 09:48:00+00:00,Compute,DB-GP-2,351.99,0.0,us-east-1,T-188
U7989,ACCT-001,2026-10-02 22:01:05+00:00,Compute,VM-STD-4,26943.6,0.0,us-east-1,T-97
U7993,ACCT-001,2026-05-01 03:27:00+00:00,Storage,VM-STD-4,12769.800000000001,33213.48,us-east-1,T-141
U7996,ACCT-001,2026-12-09 00:24:00+00:00,Database,VM-STD-4,2801.3999999999996,6931.12,eu-west-1,T-33
U8004,ACCT-003,2026-07-04 06:12:00+00:00,Compute,DB-GP-2,472.08,0.0,us-east-1,T-91
U8007,ACCT-003,2026-09-01 00:27:00+00:00,Storage,VM-STD-4,409.66,0.0,eu-west-1,T-178
U8025,ACCT-003,2026-07-28 13:24:00+00:00,Database,DB-GP-2,100.99,5008.34,ap-south-1,T-158
U8026,ACCT-003,2026-01-21 15:00:42+00:00,Compute,DB-GP-2,661356.0,18774.57,us-east-1,T-35
U8030,ACCT-003,2026-01-26 14:20:00+00:00,Compute,VM-STD-4,210.3,13883.21,eu-west-1,T-125
U8032,ACCT-001,2026-11-02 05:29:00+00:00,AI,DB-GP-2,19.18,2917.85,ap-south-1,T-40
U8036,ACCT-001,2026-08-04 04:51:00+00:00,AI,DB-GP-2,5642.400000000001,0.0,us-east-1,T-97
U8037,ACCT-001,2026-10-03 21:24:00+00:00,Compute,DB-GP-2,900612.0,22497.93,eu-west-1,T-8
U8038,ACCT-001,2026-10-17 00:56:00+00:00,AI,DB-GP-2,426.41,34415.85,ap-south-1,T-199
U8046,ACCT-001,2026-08-15 17:35:00+00:00,AI,VM-STD-4,1545732.0,22585.53,us-east-1,T-80
U8047,ACCT-003,2026-12-12 07:02:00+00:00,Compute,VM-STD-4,344.58,45031.49,us-east-1,T-65
U8051,ACCT-002,2026-08-20 03:46:00+00:00,Database,DB-GP-2,28760.399999999998,63106.4,us-east-1,T-166
U8057,ACCT-001,2026-03-02 13:18:00+00:00,Networking,VM-STD-4,1329480.0,0.0,us-east-1,T-194
U8059,ACCT-002,2026-06-09 03:46:00+00:00,Networking,VM-STD-4,356.71,23466.36,ap-south-1,T-82
U8061,ACCT-003,2026-05-25 10:47:00+00:00,Database,DB-GP-2,367.32,0.0,ap-south-1,T-193
U8063,ACCT-001,2026-04-06 11:08:00+00:00,Database,DB-GP-2,1356012.0,12427.62,ap-south-1,T-26
U8068,ACCT-001,2026-03-26 05:25:00+00:00,AI,VM-STD-4,244.24,22028.17,us-east-1,T-47
U8077,ACCT-003,2026-04-23 11:07:00+00:00,Storage,DB-GP-2,308.71,0.0,us-east-1,T-165
U8079,ACCT-003,2026-02-05 16:48:00+00:00,Storage,DB-GP-2,23011.8,47692.63,us-east-1,T-49
U8084,ACCT-003,2026-06-24 11:48:25+00:00,AI,VM-STD-4,22534.2,0.0,eu-west-1,T-10
U8089,ACCT-002,2026-07-30 22:27:11+00:00,Networking,VM-STD-4,276.89,20424.1,us-east-1,T-77
U8094,ACCT-002,2026-02-12 08:06:00+00:00,AI,VM-STD-4,465.49,0.0,eu-west-1,T-187
U8095,ACCT-002,2026-05-21 02:01:00+00:00,Compute,VM-STD-4,14016.6,27901.17,eu-west-1,T-8
U8096,ACCT-001,2026-09-10 21:47:00+00:00,Storage,VM-STD-4,182.51,0.0,eu-west-1,T-96
U8097,ACCT-001,2026-02-14 18:45:55+00:00,Networking,VM-STD-4,3375.6,0.0,eu-west-1,T-99
U8098,ACCT-003,2026-02-28 19:48:54+00:00,Database,DB-GP-2,52992.0,0.0,us-east-1,T-131
U8102,ACCT-001,2026-03-15 01:07:00+00:00,Networking,DB-GP-2,18.69,0.0,eu-west-1,T-194
U8108,ACCT-001,2026-11-07 07:21:00+00:00,AI,DB-GP-2,27280.8,0.0,us-east-1,T-71
U8111,ACCT-003,2026-06-08 19:01:32+00:00,Networking,DB-GP-2,277344.0,0.0,us-east-1,T-88
U8120,ACCT-003,2026-03-25 22:53:00+00:00,Storage,VM-STD-4,1160388.0,0.0,us-east-1,T-76
U8122,ACCT-002,2026-08-16 13:30:00+00:00,Compute,VM-STD-4,1291284.0,0.0,us-east-1,T-128
U8137,ACCT-001,2026-11-20 01:48:00+00:00,AI,VM-STD-4,28059.0,40434.56,us-east-1,T-64
U8144,ACCT-003,2026-10-18 12:31:36+00:00,Compute,VM-STD-4,598.8000000000001,0.0,us-east-1,T-75
U8150,ACCT-001,2026-10-28 00:53:00+00:00,Networking,VM-STD-4,20206.8,0.0,ap-south-1,T-16
U8154,ACCT-001,2026-04-24 00:30:34+00:00,Compute,VM-STD-4,1952.3999999999999,2801.42,ap-south-1,T-4
U8156,ACCT-003,2026-08-09 03:38:19+00:00,Database,DB-GP-2,6486.71,773845.61,us-east-1,T-136
U8157,ACCT-002,2026-10-29 12:10:00+00:00,AI,VM-STD-4,330588.0,6857.53,eu-west-1,T-184
U8167,ACCT-001,2026-08-03 22:17:00+00:00,AI,VM-STD-4,6762.0,0.0,us-east-1,T-126
U8168,ACCT-001,2026-04-01 01:59:00+00:00,Networking,DB-GP-2,27804.600000000002,71955.84,ap-south-1,T-48
U8174,ACCT-002,2026-10-14 16:38:41+00:00,AI,VM-STD-4,970.8,0.0,ap-south-1,T-8
U8179,ACCT-003,2026-05-21 15:49:00+00:00,Networking,VM-STD-4,382.25,0.0,eu-west-1,T-10
U8186,ACCT-002,2026-04-06 13:41:35+00:00,Database,VM-STD-4,1732968.0,0.0,us-east-1,T-67
U8199,ACCT-001,2026-06-01 11:54:00+00:00,Networking,VM-STD-4,559080.0,0.0,ap-south-1,T-38
U8200,ACCT-001,2026-04-27 19:04:00+00:00,Compute,VM-STD-4,1615104.0,0.0,us-east-1,T-139
U8202,ACCT-003,2026-11-17 06:44:00+00:00,Storage,VM-STD-4,20181.0,0.0,us-east-1,T-32
U8204,ACCT-001,2026-10-16 09:28:00+00:00,Database,DB-GP-2,8490.599999999999,0.0,us-east-1,T-3
U8206,ACCT-002,2026-05-14 02:06:00+00:00,Compute,DB-GP-2,835776.0,5159.95,us-east-1,T-58
U8210,ACCT-001,2026-08-13 08:24:56+00:00,Database,DB-GP-2,280.39,7785.91,us-east-1,T-57
U8213,ACCT-001,2026-11-21 01:11:00+00:00,Compute,DB-GP-2,104.89,0.0,ap-south-1,T-132
U8219,ACCT-001,2026-02-16 13:32:03+00:00,Database,VM-STD-4,7787.4,7605.52,us-east-1,T-200
U8226,ACCT-001,2026-06-25 16:27:00+00:00,Compute,VM-STD-4,413.62,0.0,us-east-1,T-30
U8232,ACCT-003,2026-01-26 12:44:00+00:00,Networking,DB-GP-2,48456.0,0.0,us-east-1,T-185
U8238,ACCT-001,2026-05-29 01:02:00+00:00,Networking,VM-STD-4,9423.0,17028.51,us-east-1,T-199
U8245,ACCT-001,2026-07-29 17:43:32+00:00,Compute,DB-GP-2,330120.0,2394.68,us-east-1,T-168
U8251,ACCT-001,2026-05-27 00:40:00+00:00,Storage,VM-STD-4,29602.8,0.0,us-east-1,T-20
U8254,ACCT-003,2026-01-16 18:56:00+00:00,Database,DB-GP-2,176904.0,7965.51,eu-west-1,T-56
U8268,ACCT-003,2026-03-15 16:54:00+00:00,Networking,DB-GP-2,29534.4,77782.48,us-east-1,T-114
U8269,ACCT-001,2026-12-05 01:36:00+00:00,Networking,VM-STD-4,11844.0,30757.46,ap-south-1,T-139
U8270,ACCT-002,2026-04-26 15:24:00+00:00,Networking,DB-GP-2,490211.99999999994,9845.52,us-east-1,T-20
U8272,ACCT-002,2026-09-28 00:52:00+00:00,Networking,VM-STD-4,1587384.0,0.0,us-east-1,T-68
U8273,ACCT-002,2026-09-08 07:25:25+00:00,Compute,DB-GP-2,543420.0,0.0,eu-west-1,T-134
U8274,ACCT-001,2026-06-13 10:28:00+00:00,Storage,DB-GP-2,506664.00000000006,18521.38,us-east-1,T-9
U8284,ACCT-001,2026-08-18 05:43:18+00:00,Networking,VM-STD-4,11179.800000000001,0.0,ap-south-1,T-183
U8288,ACCT-001,2026-07-20 00:08:56+00:00,Networking,VM-STD-4,32962824.0,0.0,eu-west-1,T-59
U8289,ACCT-001,2026-03-09 16:53:00+00:00,Database,VM-STD-4,1657584.0,22555.71,ap-south-1,T-151
U8290,ACCT-001,2026-11-20 04:42:00+00:00,Compute,VM-STD-4,7848.19,0.0,us-east-1,T-137
U8294,ACCT-002,2026-03-01 21:50:00+00:00,Compute,DB-GP-2,2832.6,5426.56,ap-south-1,T-2
U8302,ACCT-003,2026-01-05 01:45:00+00:00,Storage,DB-GP-2,21915.0,18926.97,us-east-1,T-98
U8313,ACCT-003,2026-12-11 02:29:52+00:00,AI,VM-STD-4,18134.4,0.0,ap-south-1,T-155
U8320,ACCT-003,2026-03-25 00:28:03+00:00,Storage,VM-STD-4,882288.0,0.0,us-east-1,T-111
U8326,ACCT-002,2026-03-17 17:19:08+00:00,Compute,VM-STD-4,1030.01,0.0,eu-west-1,T-100
U8340,ACCT-001,2026-11-15 13:52:16+00:00,Compute,DB-GP-2,154584.0,0.0,us-east-1,T-107
U8347,ACCT-001,2026-03-02 23:27:00+00:00,Database,DB-GP-2,20724.600000000002,12930.98,eu-west-1,T-12
U8363,ACCT-001,2026-03-04 10:00:44+00:00,Database,VM-STD-4,11049.0,0.0,eu-west-1,T-50
U8372,ACCT-003,2026-09-14 22:59:36+00:00,Database,VM-STD-4,74196.0,1955.01,us-east-1,T-167
U8373,ACCT-001,2026-01-21 03:00:52+00:00,Storage,VM-STD-4,1345644.0,24934.69,ap-south-1,T-184
U8377,ACCT-001,2026-05-22 07:38:55+00:00,Compute,VM-STD-4,1473876.0,0.0,us-east-1,T-139
U8380,ACCT-001,2026-11-30 01:16:00+00:00,AI,VM-STD-4,16140.0,22809.34,eu-west-1,T-169
U8381,ACCT-001,2026-07-08 20:11:19+00:00,Networking,DB-GP-2,792540.0,0.0,eu-west-1,T-40
U8382,ACCT-002,2026-09-17 14:41:00+00:00,Networking,DB-GP-2,32832.0,0.0,us-east-1,T-124
U8384,ACCT-001,2026-02-23 19:40:40+00:00,AI,VM-STD-4,489240.0,0.0,us-east-1,T-98
U8385,ACCT-001,2026-07-09 17:59:00+00:00,Compute,DB-GP-2,24962.4,51077.4,us-east-1,T-67
U8388,ACCT-002,2026-08-23 09:45:02+00:00,Networking,DB-GP-2,16531.199999999997,14793.72,us-east-1,T-111
U8389,ACCT-001,2026-01-21 01:40:15+00:00,Database,DB-GP-2,786240.0,0.0,us-east-1,T-114
U8397,ACCT-001,2026-05-02 17:47:53+00:00,Compute,VM-STD-4,811152.0,0.0,ap-south-1,T-73
U8399,ACCT-001,2026-05-01 09:43:00+00:00,Database,DB-GP-2,347.24,0.0,ap-south-1,T-89
U8403,ACCT-001,2026-09-16 16:30:10+00:00,Networking,VM-STD-4,20242.8,6073.36,us-east-1,T-154
U8404,ACCT-001,2026-05-10 13:17:07+00:00,Compute,VM-STD-4,18042.0,0.0,us-east-1,T-182
U8406,ACCT-001,2026-07-06 02:04:00+00:00,Storage,DB-GP-2,28458.6,0.0,eu-west-1,T-153
U8412,ACCT-002,2026-08-09 06:22:00+00:00,Compute,VM-STD-4,1406160.0,0.0,ap-south-1,T-21
U8417,ACCT-001,2026-03-13 10:36:26+00:00,Storage,DB-GP-2,811260.0,0.0,us-east-1,T-23
U8418,ACCT-002,2026-10-10 03:25:00+00:00,AI,VM-STD-4,1680300.0,61627.68,eu-west-1,T-42
U8420,ACCT-002,2026-01-26 21:28:56+00:00,Networking,DB-GP-2,17518.800000000003,9857.9,ap-south-1,T-12
U8426,ACCT-002,2026-11-27 09:58:00+00:00,AI,VM-STD-4,176.45,0.0,ap-south-1,T-61
U8432,ACCT-003,2026-06-24 00:09:00+00:00,Networking,VM-STD-4,6961.8,0.0,us-east-1,T-102
U8433,ACCT-001,2026-04-28 23:44:00+00:00,Database,VM-STD-4,176.45,0.0,ap-south-1,T-19
U8435,ACCT-001,2026-08-03 10:29:00+00:00,Compute,DB-GP-2,1637712.0,35249.45,us-east-1,T-12
U8439,ACCT-002,2026-09-16 08:54:00+00:00,AI,VM-STD-4,8377.2,0.0,ap-south-1,T-119
U8444,ACCT-003,2026-11-17 15:17:00+00:00,Database,DB-GP-2,10610028.0,104111.79,ap-south-1,T-155
U8457,ACCT-001,2026-10-09 16:24:00+00:00,Storage,VM-STD-4,28616.4,0.0,ap-south-1,T-126
U8464,ACCT-001,2026-09-17 19:35:00+00:00,Compute,DB-GP-2,8583.6,0.0,ap-south-1,T-83
U8470,ACCT-001,2026-05-19 04:22:28+00:00,Networking,DB-GP-2,323.56,34112.95,eu-west-1,T-152
U8472,ACCT-001,2026-05-31 16:03:00+00:00,AI,DB-GP-2,320.2,35314.23,us-east-1,T-87
U8484,ACCT-001,2026-02-24 06:29:42+00:00,AI,DB-GP-2,21592.2,0.0,ap-south-1,T-176
U8487,ACCT-002,2026-07-30 05:35:00+00:00,Storage,VM-STD-4,422.4,0.0,us-east-1,T-3
U8491,ACCT-002,2026-12-08 15:28:00+00:00,Storage,VM-STD-4,1357848.0,52581.93,us-east-1,T-185
U8493,ACCT-003,2026-03-04 21:00:22+00:00,Compute,VM-STD-4,1129.8,1831.12,eu-west-1,T-88
U8497,ACCT-002,2026-06-16 15:58:00+00:00,Storage,DB-GP-2,4122.599999999999,0.0,us-east-1,T-94
U8507,ACCT-001,2026-01-26 13:24:00+00:00,Storage,DB-GP-2,4414.8,10902.77,us-east-1,T-158
U8508,ACCT-003,2026-11-13 23:39:56+00:00,Networking,DB-GP-2,10810.800000000001,6087.24,eu-west-1,T-15
U8510,ACCT-001,2026-06-19 00:00:09+00:00,AI,VM-STD-4,297036.0,6906.01,ap-south-1,T-187
U8513,ACCT-001,2026-06-03 01:57:00+00:00,Storage,VM-STD-4,1502568.0,60750.34,us-east-1,T-63
U8518,ACCT-002,2026-11-11 04:51:49+00:00,Database,DB-GP-2,22386.600000000002,0.0,ap-south-1,T-95
U8522,ACCT-002,2026-12-08 23:03:27+00:00,Networking,VM-STD-4,87.13,0.0,us-east-1,T-37
U8531,ACCT-002,2026-03-06 04:05:00+00:00,Database,DB-GP-2,1453608.0,7553.47,us-east-1,T-174
U8536,ACCT-001,2026-09-04 02:20:54+00:00,Storage,DB-GP-2,3916.8,0.0,ap-south-1,T-37
U8537,ACCT-003,2026-12-04 12:22:00+00:00,Database,DB-GP-2,3183.6000000000004,0.0,us-east-1,T-93
U8538,ACCT-001,2026-10-22 20:49:38+00:00,Storage,DB-GP-2,450.38,0.0,eu-west-1,T-166
U8540,ACCT-002,2026-11-06 12:57:29+00:00,Networking,DB-GP-2,418.66,0.0,eu-west-1,T-184
U8543,ACCT-001,2026-06-04 01:03:00+00:00,Database,VM-STD-4,438012.0,19275.67,ap-south-1,T-84
U8547,ACCT-001,2026-08-24 23:02:30+00:00,Storage,DB-GP-2,240767.99999999997,7402.48,us-east-1,T-180
U8548,ACCT-001,2026-05-01 15:04:24+00:00,Networking,DB-GP-2,808956.0,31262.46,ap-south-1,T-154
U8553,ACCT-001,2026-06-13 15:37:29+00:00,Networking,DB-GP-2,317.27,0.0,us-east-1,T-136
U8556,ACCT-002,2026-01-14 20:51:00+00:00,Networking,VM-STD-4,734652.0,0.0,us-east-1,T-115
U8559,ACCT-002,2026-09-27 00:23:47+00:00,Networking,DB-GP-2,2601.0,5978.15,us-east-1,T-66
U8560,ACCT-001,2026-01-07 10:31:27+00:00,Compute,DB-GP-2,516311.99999999994,0.0,eu-west-1,T-45
U8566,ACCT-003,2026-01-06 02:57:54+00:00,Compute,DB-GP-2,394.52,0.0,ap-south-1,T-159
U8570,ACCT-003,2026-07-19 13:02:33+00:00,Database,VM-STD-4,331.64,20908.4,us-east-1,T-166
U8573,ACCT-001,2026-09-13 02:47:00+00:00,Networking,VM-STD-4,463.47,23851.5,us-east-1,T-132
U8582,ACCT-002,2026-02-20 19:37:22+00:00,Compute,DB-GP-2,22663.2,0.0,us-east-1,T-97
U8583,ACCT-002,2026-04-30 06:06:08+00:00,Storage,VM-STD-4,485.5,0.0,us-east-1,T-167
U8587,ACCT-001,2026-08-24 04:31:59+00:00,Networking,VM-STD-4,366.6,0.0,us-east-1,T-44
U8590,ACCT-002,2026-05-22 07:18:04+00:00,Networking,DB-GP-2,19662.6,0.0,us-east-1,T-69
U8601,ACCT-003,2026-10-28 04:59:14+00:00,Database,VM-STD-4,224.89,29673.77,ap-south-1,T-166
U8614,ACCT-001,2026-02-20 08:55:02+00:00,Storage,VM-STD-4,341.01,56871.19,us-east-1,T-22
U8621,ACCT-001,2026-10-20 10:20:00+00:00,Compute,VM-STD-4,208.03,23723.65,us-east-1,T-140
U8624,ACCT-001,2026-08-07 18:41:17+00:00,Compute,DB-GP-2,26.66,0.0,us-east-1,T-116
