Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Severity,Incident_ID,Price_Version_x,Pricing_Type,Purchase_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Usage_seconds,Duplicate_Flag,Spike_Flag,Resource_ID_Valid,Resource_Type,Incident_Linked,Price_Version_y,Effective_Date,Unit_Price,Cost_INR,Idle_Resource,Cost_Allocation_Valid
U5437,ACCT-001,2026-08-15 11:37:20,Storage,VM-STD-4,307.62,hours,292.76,EUR,us-east-1,False,charlie,test,R-1277,T-42,User email [MASKED_EMAIL] cannot login,LOW,I-34,v2,reserved,spot,Finance,unknown,DEGRADED,40.0,90,1107432.0,False,False,True,VM,True,v2,2025-01-01,0.15,26348.4,False,True
U5297,ACCT-001,2026-03-18 18:43:00,Networking,VM-STD-4,145.65,seconds,100.72,USD,us-east-1,False,alice,prod,R-1740,T-172,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,,spot,spot,Finance,Project-A,DEGRADED,0.0,83,145.65,False,False,True,VM,False,v2,2025-01-01,0.15,8359.76,True,True
U5300,ACCT-003,2026-01-30 03:00:46,AI,VM-STD-4,5617.21,minutes,0.0,INR,us-east-1,True,alice,test,R-1309,T-119,Customer reported latency issue,HIGH,NONE,v2,spot,on-demand,Sales,Project-C,NONE,74.0,1,337032.6,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U2267,ACCT-001,2026-09-02 12:49:50,Storage,VM-STD-4,454.68,hours,615.95,INR,us-east-1,False,bob,test,R-9163,T-157,User email [MASKED_EMAIL] cannot login,MEDIUM,I-94,,reserved,spot,Engineering,Project-C,OUTAGE,10.0,1,1636848.0,False,False,True,VM,True,v2,2025-01-01,0.15,615.95,False,True
U5302,ACCT-001,2026-07-05 12:05:00,Compute,DB-GP-2,188.51,minutes,248.32,EUR,us-east-1,False,bob,unknown,R-8111,T-112,Customer reported latency issue,HIGH,NONE,v2,on-demand,on-demand,unknown,unknown,DEGRADED,0.0,90,11310.599999999999,False,False,True,DB,False,v2,2025-01-01,0.25,22348.8,False,False
U5310,ACCT-002,2026-09-27 09:25:00,Compute,DB-GP-2,23.99,seconds,0.0,INR,eu-west-1,True,unknown,dev,R-2799,T-164,Customer reported latency issue,LOW,I-35,v1,reserved,reserved,Engineering,Project-B,DEGRADED,0.0,1,23.99,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U2265,ACCT-003,2026-05-03 14:02:00,Storage,VM-STD-4,297.85,minutes,0.0,USD,us-east-1,True,charlie,test,R-1959,T-12,User email [MASKED_EMAIL] cannot login,LOW,NONE,v2,on-demand,on-demand,unknown,Project-C,OUTAGE,0.0,83,17871.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,False
U5311,ACCT-002,2026-11-07 12:38:00,Database,VM-STD-4,497.35,hours,0.0,EUR,us-east-1,True,charlie,prod,R-6016,T-119,Customer reported latency issue,LOW,NONE,,on-demand,spot,Sales,Project-B,DEGRADED,0.0,90,1790460.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U5314,ACCT-001,2026-05-08 00:46:00,Networking,DB-GP-2,459.82,minutes,381.69,EUR,us-east-1,False,bob,test,R-3613,T-127,User email [MASKED_EMAIL] cannot login,HIGH,I-98,v1,spot,reserved,Finance,unknown,DEGRADED,0.0,90,27589.2,False,False,True,DB,True,v2,2025-01-01,0.25,34352.1,False,True
U2268,ACCT-001,2026-03-29 01:25:23,Networking,DB-GP-2,17.0,minutes,16.79,INR,us-east-1,False,david,dev,R-4334,T-105,User email [MASKED_EMAIL] cannot login,HIGH,I-83,v2,spot,on-demand,Engineering,Project-C,DEGRADED,97.0,1,1020.0,False,False,True,DB,True,v2,2025-01-01,0.25,16.79,False,True
U2252,ACCT-003,2026-03-07 15:36:41,Networking,VM-STD-4,103.07,hours,78.31,EUR,us-east-1,False,alice,unknown,R-7823,T-11,Customer phone [MASKED_PHONE] reported outage,MEDIUM,NONE,v3,spot,spot,unknown,unknown,DEGRADED,19.0,90,371052.0,False,False,True,VM,False,v2,2025-01-01,0.15,7047.9,False,False
U5320,ACCT-002,2026-04-30 09:26:00,Storage,DB-GP-2,408.09,hours,531.14,USD,ap-south-1,False,bob,prod,R-2181,T-55,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v1,on-demand,spot,Sales,unknown,OUTAGE,0.0,83,1469124.0,False,False,True,DB,False,v2,2025-01-01,0.25,44084.62,False,True
U2247,ACCT-002,2026-06-01 03:06:17,Storage,VM-STD-4,411.77,seconds,242.72,INR,ap-south-1,False,unknown,test,R-8376,T-23,Customer phone [MASKED_PHONE] reported outage,HIGH,I-96,v3,reserved,reserved,Research,Project-B,OUTAGE,103.0,1,411.77,False,False,True,VM,True,v2,2025-01-01,0.15,242.72,True,True
U5323,ACCT-001,2026-06-10 09:02:03,Compute,VM-STD-4,373.7,seconds,577.38,USD,us-east-1,False,charlie,prod,R-1114,T-89,Customer reported latency issue,HIGH,NONE,v3,on-demand,spot,Research,Project-A,DEGRADED,57.0,83,373.7,False,False,True,VM,False,v2,2025-01-01,0.15,47922.54,True,True
U5330,ACCT-003,2026-07-24 17:49:36,Database,VM-STD-4,105.55,hours,0.0,INR,ap-south-1,True,alice,dev,R-5883,T-86,Customer reported latency issue,LOW,I-77,v1,reserved,spot,Finance,Project-C,NONE,84.0,1,379980.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U2246,ACCT-001,2026-10-24 14:48:36,Compute,DB-GP-2,177.47,seconds,0.0,USD,eu-west-1,True,unknown,prod,R-4924,T-182,Customer reported latency issue,LOW,NONE,,spot,reserved,Research,Project-A,NONE,24.0,83,177.47,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,True
U5332,ACCT-001,2026-01-16 01:22:00,AI,DB-GP-2,398.53,seconds,0.0,EUR,eu-west-1,True,bob,prod,R-5481,T-31,User email [MASKED_EMAIL] cannot login,HIGH,NONE,v3,on-demand,spot,Finance,Project-B,DEGRADED,0.0,90,398.53,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,True
U5334,ACCT-001,2026-09-10 08:02:00,Compute,DB-GP-2,328.29,minutes,110.85,INR,us-east-1,False,bob,test,R-9481,T-182,User email [MASKED_EMAIL] cannot login,MEDIUM,I-49,v1,on-demand,reserved,unknown,Project-B,OUTAGE,0.0,1,19697.4,False,False,True,DB,True,v2,2025-01-01,0.25,110.85,False,False
U2242,ACCT-002,2026-01-09 06:55:11,Database,VM-STD-4,356.88,minutes,0.0,EUR,ap-south-1,True,alice,dev,R-9119,T-34,Customer reported latency issue,LOW,NONE,v2,spot,spot,Finance,Project-A,NONE,49.0,90,21412.8,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U5319,ACCT-002,2026-10-01 09:44:25,AI,DB-GP-2,218.54,hours,272.77,EUR,us-east-1,False,unknown,test,R-1466,T-129,Customer reported latency issue,MEDIUM,I-42,v3,reserved,reserved,Engineering,Project-A,OUTAGE,95.0,90,786744.0,False,False,True,DB,True,v2,2025-01-01,0.25,24549.3,False,True
U5293,ACCT-003,2026-02-02 19:03:00,Compute,DB-GP-2,417.09,minutes,0.0,INR,us-east-1,True,alice,prod,R-4865,T-159,Customer reported latency issue,LOW,I-18,v2,on-demand,reserved,Sales,Project-C,DEGRADED,0.0,1,25025.399999999998,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U5282,ACCT-003,2026-10-09 03:28:55,AI,VM-STD-4,137.67,hours,133.2,EUR,eu-west-1,False,alice,unknown,R-4909,T-11,User email [MASKED_EMAIL] cannot login,HIGH,I-62,,spot,spot,Engineering,Project-A,NONE,5.0,90,495611.99999999994,False,False,True,VM,True,v2,2025-01-01,0.15,11988.0,False,True
U2269,ACCT-003,2026-05-02 11:43:00,Compute,VM-STD-4,390.3,hours,133.79,EUR,us-east-1,False,charlie,prod,R-8903,T-114,User email [MASKED_EMAIL] cannot login,MEDIUM,I-50,,spot,reserved,Sales,Project-A,OUTAGE,0.0,90,1405080.0,False,False,True,VM,True,v2,2025-01-01,0.15,12041.1,False,True
U5231,ACCT-001,2026-07-23 08:21:49,AI,DB-GP-2,359.17,hours,0.0,USD,us-east-1,True,unknown,dev,R-7249,T-55,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v2,spot,on-demand,Finance,Project-C,OUTAGE,71.0,83,1293012.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U2297,ACCT-001,2026-09-05 07:36:00,Database,DB-GP-2,56.21,minutes,106.35,USD,ap-south-1,False,charlie,prod,R-9230,T-45,Customer phone [MASKED_PHONE] reported outage,LOW,I-67,,spot,reserved,Sales,unknown,NONE,0.0,83,3372.6,False,False,True,DB,True,v2,2025-01-01,0.25,8827.05,False,True
U5234,ACCT-003,2026-03-08 08:37:00,AI,VM-STD-4,445.57,seconds,0.0,INR,ap-south-1,True,alice,prod,R-9666,T-45,User email [MASKED_EMAIL] cannot login,HIGH,NONE,v2,reserved,spot,Engineering,Project-B,NONE,0.0,1,445.57,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U5235,ACCT-001,2026-05-22 11:17:15,AI,DB-GP-2,378.99,hours,0.0,USD,us-east-1,True,alice,unknown,R-7370,T-74,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v3,on-demand,spot,Sales,unknown,DEGRADED,105.0,83,1364364.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U2296,ACCT-002,2026-06-02 08:05:00,Storage,DB-GP-2,335.11,hours,0.0,EUR,us-east-1,True,alice,prod,R-5993,T-115,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v1,reserved,spot,Engineering,Project-C,NONE,0.0,90,1206396.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U5236,ACCT-003,2026-04-10 10:07:33,AI,DB-GP-2,402.72,seconds,0.0,EUR,us-east-1,True,bob,prod,R-5235,T-71,Customer reported latency issue,LOW,I-63,v2,on-demand,on-demand,Engineering,Project-C,DEGRADED,87.0,90,402.72,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U5239,ACCT-001,2026-08-15 07:49:00,Database,DB-GP-2,414.53,hours,615.12,USD,eu-west-1,False,bob,prod,R-3383,T-19,Customer reported latency issue,LOW,NONE,v2,reserved,reserved,Engineering,Project-B,OUTAGE,0.0,83,1492308.0,False,False,True,DB,False,v2,2025-01-01,0.25,51054.96,False,True
U2289,ACCT-003,2026-09-24 11:48:16,AI,DB-GP-2,21.91,minutes,0.0,USD,us-east-1,True,charlie,dev,R-1303,T-84,User email [MASKED_EMAIL] cannot login,LOW,I-11,,spot,reserved,Research,Project-A,OUTAGE,44.0,83,1314.6,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U5246,ACCT-003,2026-03-02 13:50:04,Storage,VM-STD-4,257.63,seconds,231.26,EUR,us-east-1,False,unknown,dev,R-8858,T-83,Customer reported latency issue,LOW,NONE,,on-demand,on-demand,Sales,unknown,DEGRADED,56.0,90,257.63,False,False,True,VM,False,v2,2025-01-01,0.15,20813.4,True,True
U5248,ACCT-002,2026-07-20 17:46:34,Compute,VM-STD-4,205.39,seconds,0.0,INR,us-east-1,True,bob,test,R-7838,T-61,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,,spot,reserved,Research,Project-B,NONE,86.0,1,205.39,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U2286,ACCT-001,2026-01-17 11:30:00,Database,DB-GP-2,262.25,seconds,0.0,USD,us-east-1,True,unknown,prod,R-4009,T-108,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v3,on-demand,spot,unknown,Project-A,OUTAGE,0.0,83,262.25,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,False
U5253,ACCT-003,2026-07-14 19:19:00,Networking,VM-STD-4,140.4,minutes,267.16,EUR,us-east-1,False,bob,prod,R-7551,T-149,User email [MASKED_EMAIL] cannot login,LOW,NONE,v1,on-demand,reserved,Sales,Project-B,OUTAGE,0.0,90,8424.0,False,False,True,VM,False,v2,2025-01-01,0.15,24044.4,False,True
U5256,ACCT-001,2026-07-01 12:18:00,Database,VM-STD-4,290.22,hours,171.99,USD,us-east-1,False,david,unknown,R-8398,T-99,User email [MASKED_EMAIL] cannot login,LOW,NONE,v2,spot,spot,Finance,Project-A,NONE,0.0,83,1044792.0000000001,False,False,True,VM,False,v2,2025-01-01,0.15,14275.17,False,True
U2280,ACCT-003,2026-11-20 14:45:00,Database,DB-GP-2,245.97,seconds,0.0,INR,ap-south-1,True,charlie,prod,R-2981,T-83,Customer reported latency issue,MEDIUM,I-84,v1,reserved,spot,Finance,Project-B,OUTAGE,0.0,1,245.97,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U5268,ACCT-003,2026-01-14 12:48:00,Database,VM-STD-4,169.51,minutes,0.0,USD,us-east-1,True,david,prod,R-9361,T-92,Customer phone [MASKED_PHONE] reported outage,HIGH,I-90,v3,spot,reserved,Sales,Project-A,OUTAGE,0.0,83,10170.599999999999,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U5275,ACCT-001,2026-08-23 09:49:00,Compute,VM-STD-4,141.63,hours,0.0,INR,eu-west-1,True,unknown,dev,R-6913,T-173,User email [MASKED_EMAIL] cannot login,MEDIUM,I-37,,reserved,on-demand,Research,Project-C,DEGRADED,0.0,1,509868.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U2270,ACCT-003,2026-07-02 03:57:00,Networking,VM-STD-4,170.15,seconds,151.03,EUR,us-east-1,False,charlie,unknown,R-6078,T-198,Customer reported latency issue,LOW,I-94,,on-demand,reserved,Research,Project-A,NONE,0.0,90,170.15,False,False,True,VM,True,v2,2025-01-01,0.15,13592.7,True,True
U5278,ACCT-003,2026-08-16 13:55:22,Database,DB-GP-2,317.0,seconds,260.52,USD,us-east-1,False,alice,unknown,R-4167,T-168,User email [MASKED_EMAIL] cannot login,HIGH,I-3,v3,on-demand,reserved,Engineering,Project-B,NONE,98.0,83,317.0,False,False,True,DB,True,v2,2025-01-01,0.25,21623.16,True,True
U5280,ACCT-003,2026-11-29 01:48:46,Networking,VM-STD-4,381.31,minutes,0.0,EUR,ap-south-1,True,bob,unknown,R-7047,T-49,Customer phone [MASKED_PHONE] reported outage,LOW,I-89,v1,spot,reserved,Finance,Project-C,DEGRADED,14.0,90,22878.6,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U5335,ACCT-001,2026-01-10 16:10:20,Storage,VM-STD-4,460.82,minutes,0.0,USD,ap-south-1,True,david,dev,R-4018,T-62,Customer reported latency issue,HIGH,I-17,v1,reserved,reserved,Engineering,unknown,OUTAGE,100.0,83,27649.2,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U5440,ACCT-001,2026-01-10 02:58:00,Compute,DB-GP-2,360.26,seconds,578.58,INR,eu-west-1,False,david,unknown,R-7972,T-108,User email [MASKED_EMAIL] cannot login,MEDIUM,I-8,v2,spot,on-demand,Research,unknown,DEGRADED,0.0,1,360.26,False,False,True,DB,True,v2,2025-01-01,0.25,578.58,True,True
U5336,ACCT-003,2026-09-24 01:04:00,AI,VM-STD-4,101.74,minutes,132.64,INR,us-east-1,False,bob,unknown,R-2286,T-189,Customer phone [MASKED_PHONE] reported outage,LOW,I-95,v1,on-demand,reserved,Sales,Project-A,OUTAGE,0.0,1,6104.4,False,False,True,VM,True,v2,2025-01-01,0.15,132.64,False,True
U5339,ACCT-003,2026-05-18 15:28:00,Networking,DB-GP-2,108.83,hours,213.14,USD,us-east-1,False,alice,unknown,R-8060,T-9,Customer phone [MASKED_PHONE] reported outage,HIGH,I-62,v2,reserved,spot,Finance,Project-C,OUTAGE,0.0,83,391788.0,False,False,True,DB,True,v2,2025-01-01,0.25,17690.62,False,True
U5407,ACCT-002,2026-01-05 12:37:00,AI,VM-STD-4,435.09,hours,0.0,USD,us-east-1,True,bob,unknown,R-9251,T-161,Customer reported latency issue,LOW,I-63,,reserved,spot,Sales,Project-C,DEGRADED,0.0,83,1566324.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U5408,ACCT-001,2026-04-03 10:50:00,Database,DB-GP-2,91.78,hours,150.87,INR,us-east-1,False,bob,test,R-3471,T-135,User email [MASKED_EMAIL] cannot login,HIGH,I-85,v3,on-demand,spot,Finance,Project-C,NONE,0.0,1,330408.0,False,False,True,DB,True,v2,2025-01-01,0.25,150.87,False,True
U2206,ACCT-001,2026-06-04 22:12:44,Compute,VM-STD-4,65.81,hours,110.72,EUR,us-east-1,False,david,test,R-5517,T-133,User email [MASKED_EMAIL] cannot login,LOW,NONE,v3,spot,on-demand,unknown,Project-A,NONE,16.0,90,236916.0,False,False,True,VM,False,v2,2025-01-01,0.15,9964.8,False,False
U5415,ACCT-001,2026-01-26 17:09:22,AI,VM-STD-4,3.34,hours,0.73,INR,us-east-1,False,charlie,test,R-7520,T-172,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-8,v2,on-demand,on-demand,Finance,Project-C,DEGRADED,38.0,1,12024.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.73,False,True
U5418,ACCT-003,2026-05-03 04:46:48,Networking,DB-GP-2,468.13,seconds,568.29,EUR,ap-south-1,False,unknown,test,R-4685,T-74,User email [MASKED_EMAIL] cannot login,LOW,I-27,v2,reserved,on-demand,Sales,unknown,NONE,72.0,90,468.13,False,False,True,DB,True,v2,2025-01-01,0.25,51146.1,True,True
U2192,ACCT-002,2026-11-21 07:43:57,AI,DB-GP-2,323.03,hours,0.0,INR,us-east-1,True,bob,prod,R-9819,T-140,Customer reported latency issue,LOW,I-11,,on-demand,reserved,Engineering,Project-A,DEGRADED,63.0,1,1162908.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U5419,ACCT-001,2026-07-30 05:26:00,Compute,VM-STD-4,483.78,seconds,0.0,INR,ap-south-1,True,unknown,prod,R-6169,T-149,Customer reported latency issue,MEDIUM,I-61,,reserved,on-demand,Research,Project-A,DEGRADED,0.0,1,483.78,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,True
U5421,ACCT-001,2026-07-15 21:27:00,Compute,DB-GP-2,151.26,hours,40.35,INR,us-east-1,False,david,test,R-2411,T-169,User email [MASKED_EMAIL] cannot login,HIGH,I-29,,spot,reserved,Research,Project-B,OUTAGE,0.0,1,544536.0,False,False,True,DB,True,v2,2025-01-01,0.25,40.35,False,True
U2207,ACCT-003,2026-12-02 05:07:11,Networking,VM-STD-4,453.43,seconds,0.0,EUR,eu-west-1,True,bob,unknown,R-6091,T-196,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v3,spot,reserved,Research,Project-B,DEGRADED,49.0,90,453.43,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U2190,ACCT-001,2026-04-27 17:02:00,AI,DB-GP-2,467.0,seconds,602.55,INR,us-east-1,False,unknown,test,R-7557,T-62,Customer reported latency issue,LOW,I-15,v2,spot,spot,Finance,Project-C,OUTAGE,0.0,1,467.0,False,False,True,DB,True,v2,2025-01-01,0.25,602.55,True,True
U5425,ACCT-003,2026-07-26 07:00:42,Database,VM-STD-4,145.11,minutes,237.99,USD,eu-west-1,False,charlie,dev,R-4323,T-146,Customer reported latency issue,LOW,NONE,v1,reserved,reserved,Research,Project-B,DEGRADED,78.0,83,8706.6,False,False,True,VM,False,v2,2025-01-01,0.15,19753.17,False,True
U2188,ACCT-001,2026-11-12 23:37:37,AI,VM-STD-4,498.86,seconds,0.0,INR,ap-south-1,True,unknown,dev,R-1259,T-197,User email [MASKED_EMAIL] cannot login,LOW,I-33,,on-demand,on-demand,Sales,unknown,DEGRADED,23.0,1,498.86,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,True
U5426,ACCT-002,2026-07-04 01:30:28,Database,VM-STD-4,77.3,hours,0.0,INR,ap-south-1,True,bob,test,R-1643,T-153,User email [MASKED_EMAIL] cannot login,LOW,I-66,v1,on-demand,on-demand,Finance,Project-A,NONE,92.0,1,278280.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U5429,ACCT-001,2026-04-13 22:15:00,Database,DB-GP-2,72.56,seconds,0.0,INR,us-east-1,True,alice,prod,R-7784,T-104,Customer phone [MASKED_PHONE] reported outage,LOW,I-49,v3,spot,on-demand,Research,Project-C,OUTAGE,0.0,1,72.56,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U2183,ACCT-001,2026-09-21 12:27:10,Compute,VM-STD-4,418.09,hours,400.75,INR,ap-south-1,False,charlie,test,R-7989,T-66,Customer reported latency issue,LOW,NONE,v2,spot,reserved,unknown,Project-B,NONE,50.0,1,1505124.0,False,False,True,VM,False,v2,2025-01-01,0.15,400.75,False,False
U5435,ACCT-002,2026-06-02 15:52:08,AI,DB-GP-2,152.49,seconds,229.6,USD,us-east-1,False,charlie,dev,R-9779,T-33,User email [MASKED_EMAIL] cannot login,HIGH,NONE,v1,on-demand,on-demand,Sales,Project-C,DEGRADED,52.0,83,152.49,False,False,True,DB,False,v2,2025-01-01,0.25,19056.8,True,True
U5436,ACCT-001,2026-09-13 15:52:00,Storage,DB-GP-2,123.36,minutes,0.0,INR,us-east-1,True,alice,unknown,R-8563,T-49,Customer reported latency issue,MEDIUM,I-63,,on-demand,reserved,Finance,unknown,OUTAGE,0.0,1,7401.6,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U2179,ACCT-002,2026-03-20 16:04:17,Networking,DB-GP-2,222.97,hours,0.0,USD,us-east-1,True,david,unknown,R-4109,T-17,Customer reported latency issue,LOW,NONE,v3,reserved,reserved,Engineering,Project-B,DEGRADED,43.0,83,802692.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U5423,ACCT-001,2026-12-02 21:05:53,Networking,DB-GP-2,131.79,hours,0.0,USD,us-east-1,True,charlie,prod,R-2069,T-200,Customer phone [MASKED_PHONE] reported outage,HIGH,I-54,v1,on-demand,spot,Sales,Project-B,DEGRADED,67.0,83,474444.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U5396,ACCT-002,2026-01-11 23:00:11,Database,DB-GP-2,290.77,seconds,0.0,INR,ap-south-1,True,david,dev,R-3378,T-132,Customer reported latency issue,MEDIUM,I-98,v3,reserved,reserved,Research,Project-C,DEGRADED,109.0,1,290.77,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U5395,ACCT-001,2026-04-10 04:35:00,Compute,VM-STD-4,6613.97,hours,6255.2,INR,ap-south-1,False,charlie,test,R-2307,T-188,Customer phone [MASKED_PHONE] reported outage,LOW,I-22,v2,spot,spot,unknown,Project-B,DEGRADED,0.0,1,23810292.0,False,True,True,VM,True,v2,2025-01-01,0.15,6255.2,False,False
U2210,ACCT-003,2026-03-05 07:09:57,AI,VM-STD-4,498.77,minutes,858.62,EUR,us-east-1,False,unknown,dev,R-9597,T-149,User email [MASKED_EMAIL] cannot login,LOW,NONE,v3,reserved,reserved,Finance,Project-B,NONE,63.0,90,29926.199999999997,False,False,True,VM,False,v2,2025-01-01,0.15,77275.8,False,True
U5344,ACCT-002,2026-09-26 13:05:00,Storage,DB-GP-2,120.09,minutes,128.38,USD,us-east-1,False,bob,prod,R-1499,T-133,User email [MASKED_EMAIL] cannot login,MEDIUM,I-3,v2,on-demand,on-demand,unknown,Project-A,DEGRADED,0.0,83,7205.400000000001,False,False,True,DB,True,v2,2025-01-01,0.25,10655.54,False,False
U2232,ACCT-003,2026-05-25 15:41:00,AI,DB-GP-2,464.59,minutes,808.68,USD,eu-west-1,False,unknown,prod,R-9820,T-116,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,,reserved,on-demand,Finance,Project-A,NONE,0.0,83,27875.399999999998,False,False,True,DB,False,v2,2025-01-01,0.25,67120.44,False,True
U5347,ACCT-001,2026-07-05 23:37:58,Database,VM-STD-4,155.28,minutes,150.39,USD,us-east-1,False,bob,dev,R-4613,T-155,Customer reported latency issue,HIGH,NONE,v1,on-demand,spot,Research,Project-B,NONE,62.0,83,9316.8,False,False,True,VM,False,v2,2025-01-01,0.15,12482.37,False,True
U5348,ACCT-002,2026-07-04 14:54:00,Compute,DB-GP-2,69.22,seconds,0.0,USD,us-east-1,True,charlie,prod,R-3338,T-141,Customer reported latency issue,LOW,I-38,v1,spot,spot,Engineering,unknown,OUTAGE,0.0,83,69.22,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U2222,ACCT-001,2026-08-03 02:01:00,Compute,VM-STD-4,499.69,seconds,596.48,INR,us-east-1,False,unknown,prod,R-6477,T-141,User email [MASKED_EMAIL] cannot login,HIGH,NONE,v2,on-demand,reserved,unknown,Project-B,OUTAGE,0.0,1,499.69,False,False,True,VM,False,v2,2025-01-01,0.15,596.48,True,False
U5351,ACCT-001,2026-07-08 22:21:00,AI,DB-GP-2,247.48,seconds,300.45,USD,ap-south-1,False,bob,unknown,R-8529,T-63,Customer reported latency issue,LOW,NONE,v3,spot,spot,Engineering,Project-A,DEGRADED,0.0,83,247.48,False,False,True,DB,False,v2,2025-01-01,0.25,24937.35,True,True
U5352,ACCT-003,2026-01-17 15:32:58,AI,VM-STD-4,124.04,minutes,172.93,USD,eu-west-1,False,charlie,unknown,R-4607,T-146,Customer reported latency issue,HIGH,NONE,v1,on-demand,spot,Engineering,Project-C,OUTAGE,2.0,83,7442.400000000001,False,False,True,VM,False,v2,2025-01-01,0.15,14353.19,False,True
U2220,ACCT-003,2026-03-08 09:06:17,Storage,VM-STD-4,107.69,seconds,214.12,USD,eu-west-1,False,bob,prod,R-4572,T-17,Customer reported latency issue,LOW,NONE,v3,spot,reserved,unknown,Project-C,NONE,43.0,83,107.69,False,False,True,VM,False,v2,2025-01-01,0.15,17771.96,True,False
U5360,ACCT-002,2026-11-11 20:06:00,Compute,VM-STD-4,213.97,minutes,284.78,EUR,eu-west-1,False,unknown,test,R-6545,T-29,User email [MASKED_EMAIL] cannot login,LOW,NONE,v3,spot,on-demand,Finance,unknown,NONE,0.0,90,12838.2,False,False,True,VM,False,v2,2025-01-01,0.15,25630.2,False,True
U5363,ACCT-003,2026-12-09 22:35:00,Database,DB-GP-2,153.43,minutes,0.0,INR,ap-south-1,True,charlie,test,R-7748,T-81,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-89,v2,on-demand,on-demand,Finance,Project-A,NONE,0.0,1,9205.800000000001,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U2215,ACCT-002,2026-02-04 01:39:00,Storage,DB-GP-2,81.47,minutes,66.85,USD,ap-south-1,False,bob,test,R-1894,T-185,User email [MASKED_EMAIL] cannot login,LOW,NONE,,reserved,reserved,unknown,unknown,OUTAGE,0.0,83,4888.2,False,False,True,DB,False,v2,2025-01-01,0.25,5548.55,False,False
U5374,ACCT-001,2026-09-06 17:03:16,AI,DB-GP-2,11.44,minutes,0.0,EUR,us-east-1,True,bob,dev,R-7232,T-136,Customer reported latency issue,MEDIUM,NONE,v3,reserved,on-demand,Research,Project-B,OUTAGE,104.0,90,686.4,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U5376,ACCT-001,2026-02-10 03:53:00,Networking,DB-GP-2,470.12,seconds,0.0,INR,ap-south-1,True,unknown,test,R-7580,T-43,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-8,v3,spot,on-demand,Finance,Project-A,NONE,0.0,1,470.12,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
