Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Region,Ticket_ID
U6684,ACCT-002,2026/08/05 17:05,AI,vm_std_4,8084,seconds,₹ 1316.78,AP-SOUTH-1,t-33
U6685, acct-001 ,2026-07-03 05:44+00:00,Storage,STORAGE-prem,6021,hr,₹ 313.42,ap-south-1,T-12
U6686,ACCT-004,2026-07-25 18:12:00,AI,VM-STD-4,11810,hr,₹ 1396.99,ap-south 1,T-45
U6687,ACCT-004,2026/10/07 04:33,Compute,VM-std_4,10172,min,₹ 1998.81,us-east 1,T-12
U6688,acct-003,2026-02-24 03:39+00:00,Compute,vm_std_4,5321,min,₹ 1574.42,us-east 1,T-45
U6689,ACCT-004,2026-10-23 16:44+00:00,Database,vm_std_4,3747,hr,₹ 535.37,us-east 1,t-77
U6690,acct-003,2026-03-31 02:40:00,Storage,DB-gp_2,8730,seconds,₹ 864.63,ap-south-1,T-45
U6691,acct-003,2026/10/09 03:50,Database,DB-gp_2,14259,seconds,₹ 79.79,us-east 1,T-12
U6692,acct-003,2026-05-25 07:22+00:00,Compute,STORAGE-prem,7972,seconds,₹ 47.74,us-east 1,t-33
U6693,ACCT-002,2026-07-03 17:58+00:00,AI,DB-gp_2,1007,seconds,₹ 84.56,ap-south 1,t-77
U6694,ACCT-002,2026-11-04 04:19+00:00,Storage,VM-std_4,18576,hr,₹ 1241.93,ap-south 1,T-12
U6695,ACCT-002,2026/03/10 11:05,Networking,vm_std_4,5629,seconds,₹ 877.73,us-east 1,T-45
U6696, acct-001 ,2026-06-23 06:07:00,Database,vm_std_4,17626,min,₹ 63.25,ap-south 1,T-12
U6697, acct-001 ,2026/01/30 15:54,Storage,DB-gp_2,16827,sec,₹ 229.71,AP-SOUTH-1,t-33
U6698, acct-001 ,2026/11/27 06:13,Storage,vm_std_4,18022,seconds,₹ 1801.48,AP-SOUTH-1,t-33
U6699,ACCT-004,2026-09-21 16:45+00:00,Compute,vm_std_4,15814,hr,₹ 692.74,us-east 1,t-77
U6700,ACCT-004,2026-11-03 18:59:00,Storage,VM-std_4,436,sec,₹ 497.96,AP-SOUTH-1,T-45
U6701,ACCT-002,2026-04-26 01:55:00,AI,DB-gp_2,19834,sec,₹ 1258.33,ap-south 1,t-33
U6702,acct-003,2026-07-28 02:08:00,Storage,VM-std_4,15538,hr,₹ 105.92,us-east 1,T-12
U6703, acct-001 ,2026-09-06 08:43+00:00,Storage,STORAGE-prem,11283,sec,₹ 1543.43,ap-south 1,T-45
U6704,ACCT-004,2026-10-26 16:34+00:00,Database,vm_std_4,3426,seconds,₹ 388.04,ap-south 1,T-45
U6705,acct-003,2026-03-23 21:24+00:00,Storage,DB-gp_2,10808,seconds,₹ 1491.06,ap-south 1,t-33
U6706, acct-001 ,2026-09-01 18:50+00:00,Compute,VM-std_4,3431,hr,₹ 618.55,AP-SOUTH-1,t-33
U6707,ACCT-004,2026-03-27 18:22+00:00,AI,VM-STD-4,3281,min,₹ 241.32,AP-SOUTH-1,t-77
U6708,acct-003,2026-05-10 22:59+00:00,Database,STORAGE-prem,7192,sec,₹ 245.67,AP-SOUTH-1,t-77
U6709,ACCT-004,2026/03/09 02:36,Compute,VM-std_4,3740,seconds,₹ 1631.23,ap-south-1,T-45
U6710,ACCT-002,2026-04-20 17:23+00:00,Compute,DB-gp_2,17177,sec,₹ 405.69,ap-south 1,T-12
U6711,ACCT-002,2026-09-06 12:08:00,Networking,VM-std_4,17100,min,₹ 112.96,us-east 1,T-12
U6712,ACCT-002,2026-04-21 01:38:00,Storage,DB-gp_2,8992,hr,₹ 182.42,ap-south-1,T-12
U6713,ACCT-004,2026-11-22 02:22+00:00,Database,vm_std_4,9852,sec,₹ 965.41,AP-SOUTH-1,t-77
U6714,acct-003,2026-08-16 00:26+00:00,Storage,DB-gp_2,19797,hr,₹ 1634.21,us-east 1,t-33
U6715,ACCT-002,2026-08-10 03:07:00,Networking,vm_std_4,8509,min,₹ 167.06,us-east 1,t-33
U6716,acct-003,2026-10-26 15:22+00:00,Storage,vm_std_4,14805,hr,₹ 308.63,us-east 1,T-45
U6717,ACCT-004,2026/07/06 03:05,AI,VM-STD-4,7186,min,₹ 1466.46,us-east 1,T-12
U6718,ACCT-002,2026/10/03 20:53,Database,vm_std_4,13308,sec,₹ 247.4,ap-south-1,T-45
U6719, acct-001 ,2026-05-24 07:36:00,Storage,VM-STD-4,7710,hr,₹ 1697.92,us-east 1,T-12
U6720, acct-001 ,2026-04-13 17:45+00:00,Networking,vm_std_4,827,min,₹ 1389.63,AP-SOUTH-1,t-77
U6721, acct-001 ,2026-01-07 20:36:00,AI,VM-STD-4,10383,sec,₹ 184.11,us-east 1,t-33
U6722,ACCT-002,2026-08-19 06:24+00:00,AI,vm_std_4,8393,hr,₹ 517.25,AP-SOUTH-1,t-33
U6723, acct-001 ,2026-01-13 15:03:00,Storage,DB-gp_2,16968,seconds,₹ 237.34,AP-SOUTH-1,t-77
U6724,ACCT-002,2026-02-11 22:18:00,Database,vm_std_4,3370,seconds,₹ 437.87,ap-south-1,t-33
U6725,ACCT-002,2026-09-03 17:39+00:00,Database,VM-std_4,18455,seconds,₹ 1041.28,AP-SOUTH-1,t-77
U6726,acct-003,2026-04-18 10:07:00,Compute,vm_std_4,7009,hr,₹ 1228.66,ap-south 1,T-45
U6727,ACCT-004,2026/04/18 16:45,Storage,VM-STD-4,19783,min,₹ 686.47,AP-SOUTH-1,t-33
U6728, acct-001 ,2026-05-12 19:20:00,AI,STORAGE-prem,14300,min,₹ 278.28,ap-south-1,T-12
U6729,ACCT-002,2026/01/17 13:37,AI,DB-gp_2,13616,min,₹ 264.98,ap-south-1,t-33
U6730,acct-003,2026-07-06 01:12+00:00,AI,DB-gp_2,3812,min,₹ 72.42,ap-south-1,T-12
U6731,acct-003,2026-01-23 23:19+00:00,Storage,vm_std_4,19445,min,₹ 779.68,ap-south 1,t-77
U6732,ACCT-004,2026/10/09 22:59,Storage,DB-gp_2,6810,seconds,₹ 840.75,AP-SOUTH-1,T-45
U6733, acct-001 ,2026-09-10 17:01:00,Database,VM-STD-4,16522,min,₹ 364.04,ap-south-1,T-12
U6734,acct-003,2026-05-06 11:28+00:00,Networking,DB-gp_2,9309,hr,₹ 1507.23,ap-south-1,t-33
U6735,ACCT-004,2026-08-07 16:34:00,Database,STORAGE-prem,1396,seconds,₹ 1230.63,ap-south 1,T-12
U6736,ACCT-002,2026-10-04 13:25:00,Networking,vm_std_4,6817,hr,₹ 1574.81,ap-south-1,T-12
U6737,acct-003,2026/03/02 10:30,Database,STORAGE-prem,323,hr,₹ 1130.99,AP-SOUTH-1,t-77
U6738,ACCT-004,2026-02-12 04:02:00,Database,VM-STD-4,16859,hr,₹ 222.73,ap-south 1,t-77
U6739,ACCT-004,2026/07/29 01:18,Database,VM-std_4,8345,hr,₹ 1279.06,ap-south 1,T-12
U6740,ACCT-004,2026/09/23 23:40,Database,VM-STD-4,15203,seconds,₹ 1779.31,ap-south-1,t-33
U6741, acct-001 ,2026/12/02 17:04,Storage,VM-STD-4,12632,min,₹ 1944.21,ap-south-1,T-45
U6742,ACCT-002,2026-11-25 04:20+00:00,Storage,STORAGE-prem,14017,min,₹ 1597.44,AP-SOUTH-1,t-33
U6743, acct-001 ,2026-10-30 23:01:00,Networking,vm_std_4,4629,hr,₹ 820.21,us-east 1,T-12
U6744,ACCT-002,2026/01/30 17:18,Database,VM-STD-4,14151,sec,₹ 738.85,ap-south-1,T-12
U6745, acct-001 ,2026-07-10 11:40+00:00,Compute,VM-STD-4,4989,sec,₹ 1332.27,us-east 1,t-33
U6746,ACCT-002,2026-10-10 18:32:00,Storage,VM-std_4,4443,seconds,₹ 313.85,AP-SOUTH-1,t-33
U6747,acct-003,2026-01-20 00:58+00:00,Networking,DB-gp_2,8431,seconds,₹ 1268.11,ap-south 1,t-77
U6748,ACCT-002,2026-04-12 17:04:00,Storage,VM-std_4,7823,min,₹ 443.99,ap-south-1,T-45
U6749, acct-001 ,2026/03/17 09:18,Networking,VM-STD-4,16211,sec,₹ 247.85,ap-south 1,T-12
U6750,ACCT-004,2026/10/23 00:28,AI,DB-gp_2,2921,min,₹ 793.57,AP-SOUTH-1,T-12
U6751,ACCT-004,2026-09-29 02:15:00,Networking,DB-gp_2,19224,min,₹ 1081.44,AP-SOUTH-1,T-45
U6752,ACCT-002,2026/05/28 21:01,Database,VM-std_4,18749,seconds,₹ 1717.64,ap-south 1,t-77
U6753,ACCT-004,2026-03-19 01:24:00,Storage,STORAGE-prem,7150,seconds,₹ 1725.5,AP-SOUTH-1,T-45
U6754,ACCT-004,2026-05-04 20:57:00,Compute,VM-std_4,15408,sec,₹ 1389.26,ap-south-1,T-12
U6755,ACCT-002,2026-12-04 12:18+00:00,AI,STORAGE-prem,16709,seconds,₹ 1269.5,ap-south 1,t-77
U6756,ACCT-004,2026-03-10 14:31+00:00,AI,DB-gp_2,11032,min,₹ 1776.0,ap-south 1,t-33
U6757,ACCT-004,2026-11-22 10:52:00,Storage,VM-STD-4,17708,min,₹ 182.06,ap-south 1,t-33
U6758,ACCT-002,2026-01-20 20:29:00,Storage,VM-STD-4,2348,hr,₹ 1021.48,AP-SOUTH-1,T-45
U6759, acct-001 ,2026/06/26 07:48,Compute,STORAGE-prem,738,min,₹ 818.15,AP-SOUTH-1,T-12
U6760,ACCT-004,2026/01/03 15:44,Compute,STORAGE-prem,14378,hr,₹ 643.88,us-east 1,t-33
U6761,ACCT-004,2026-09-14 12:21:00,Compute,VM-STD-4,3068,seconds,₹ 1771.73,us-east 1,T-12
U6762, acct-001 ,2026-03-02 11:28+00:00,Networking,VM-std_4,107,min,₹ 964.78,ap-south-1,T-45
U6763,ACCT-002,2026-05-25 23:55+00:00,AI,vm_std_4,7230,hr,₹ 1106.8,us-east 1,T-45
U6764,ACCT-002,2026-07-08 09:28:00,Compute,VM-std_4,13639,min,₹ 88.16,AP-SOUTH-1,T-45
U6765,ACCT-004,2026-06-04 06:45:00,Database,VM-STD-4,3565,sec,₹ 1565.04,us-east 1,t-77
U6766, acct-001 ,2026-03-24 08:54+00:00,Compute,VM-std_4,1139,seconds,₹ 1325.66,AP-SOUTH-1,T-12
U6767,acct-003,2026-06-29 19:05:00,Compute,vm_std_4,4852,sec,₹ 619.06,us-east 1,t-77
U6768, acct-001 ,2026-03-28 02:58+00:00,AI,vm_std_4,9358,seconds,₹ 1331.64,AP-SOUTH-1,t-33
U6769, acct-001 ,2026-07-19 07:41:00,Networking,STORAGE-prem,2019,sec,₹ 507.62,ap-south-1,T-45
U6770, acct-001 ,2026-04-06 03:54+00:00,Storage,vm_std_4,17058,min,₹ 1836.86,ap-south-1,T-12
U6771,ACCT-004,2026-05-21 03:51:00,Compute,VM-STD-4,14499,sec,₹ 812.58,AP-SOUTH-1,t-33
U6772,ACCT-002,2026/06/30 23:30,Storage,VM-STD-4,5263,hr,₹ 1718.09,ap-south-1,t-33
U6773,ACCT-002,2026/08/04 09:43,Database,VM-std_4,3478,hr,₹ 201.86,ap-south-1,t-33
U6774,ACCT-004,2026-10-13 21:08+00:00,Networking,VM-std_4,4445,sec,₹ 1584.62,ap-south 1,T-45
U6775,ACCT-004,2026-08-31 00:48+00:00,Storage,DB-gp_2,2290,hr,₹ 390.18,AP-SOUTH-1,t-77
U6776,ACCT-004,2026-04-14 22:22:00,Networking,STORAGE-prem,775,hr,₹ 22.64,ap-south 1,T-12
U6777,ACCT-004,2026-11-13 23:35:00,Networking,VM-STD-4,17157,min,₹ 1018.02,ap-south-1,T-45
U6778,ACCT-004,2026/02/01 07:40,AI,vm_std_4,9651,sec,₹ 815.15,ap-south-1,t-33
U6779,ACCT-002,2026/05/09 06:15,Storage,vm_std_4,15977,seconds,₹ 310.58,ap-south 1,T-12
U6780,ACCT-002,2026-01-22 19:08+00:00,Database,VM-std_4,19629,hr,₹ 1267.32,AP-SOUTH-1,t-33
U6781, acct-001 ,2026-11-16 10:25+00:00,Networking,VM-STD-4,13382,hr,₹ 109.93,us-east 1,t-77
U6782,ACCT-004,2026-04-02 09:51:00,Compute,VM-std_4,18337,seconds,₹ 1954.96,ap-south 1,T-45
U6783,acct-003,2026-06-02 01:22:00,AI,vm_std_4,427,hr,₹ 1078.83,AP-SOUTH-1,t-77
U6784,ACCT-002,2026-02-03 23:44:00,AI,STORAGE-prem,9001,sec,₹ 1025.42,AP-SOUTH-1,T-45
U6785,ACCT-004,2026/04/07 09:50,Database,STORAGE-prem,6219,min,₹ 1593.22,ap-south-1,T-45
U6786, acct-001 ,2026/09/16 17:28,Storage,STORAGE-prem,3630,seconds,₹ 1816.37,AP-SOUTH-1,T-45
U6787,acct-003,2026/04/08 00:27,Database,STORAGE-prem,4081,sec,₹ 64.77,ap-south-1,T-12
U6788,ACCT-002,2026/01/28 03:56,Networking,VM-std_4,7652,hr,₹ 1068.62,AP-SOUTH-1,t-77
U6789,ACCT-004,2026-03-26 04:49:00,AI,VM-STD-4,14904,sec,₹ 1213.61,us-east 1,T-12
U6790, acct-001 ,2026/07/03 09:08,Compute,DB-gp_2,4585,sec,₹ 183.02,ap-south-1,T-45
U6791,acct-003,2026-12-13 18:38+00:00,AI,STORAGE-prem,1851,sec,₹ 1612.48,AP-SOUTH-1,T-45
U6792, acct-001 ,2026/06/27 09:00,Database,STORAGE-prem,657,seconds,₹ 343.39,us-east 1,t-33
U6793,ACCT-002,2026-02-04 13:14+00:00,Compute,VM-std_4,15403,hr,₹ 1236.52,ap-south-1,T-12
U6794,ACCT-002,2026/08/19 07:43,Compute,DB-gp_2,10083,min,₹ 110.11,ap-south 1,t-33
U6795,acct-003,2026-08-22 18:57:00,Database,DB-gp_2,14018,seconds,₹ 174.41,ap-south 1,T-12
U6796,acct-003,2026/11/14 10:17,Database,DB-gp_2,17344,sec,₹ 1589.19,ap-south-1,t-77
U6797,acct-003,2026-03-25 11:04:00,Database,VM-STD-4,10169,seconds,₹ 883.37,AP-SOUTH-1,t-77
U6798,ACCT-002,2026/02/24 15:35,Storage,DB-gp_2,12985,hr,₹ 1366.29,AP-SOUTH-1,t-77
U6799, acct-001 ,2026-05-18 03:40:00,Compute,STORAGE-prem,5643,sec,₹ 1799.76,ap-south 1,t-33
